Timestamp,Date,Company_Name,Product_ID,Product_Category,Product_SubCategory,Region/Location,Customer_Gender,Price,Discount (%),Marketing_Spend,Holiday_Flag,Season,Stock_Level,Competitor_Price,Units_Sold
2022-10-31 11:37:06,2023-02-05,Nike,P00111,Footwear,Shoes,South India,Male,3790.21,1.2,367.54,0,Winter,211,3864.95,9
2020-02-17 15:21:51,2022-03-27,Uniqlo,P00224,Clothing,Kurta,East India,Female,1497.46,6.0,818.62,0,Summer,116,1529.34,8
2021-08-13 09:11:36,2022-09-07,Reliance Trends,P00075,Clothing,Kurta,South India,Female,2126.01,13.7,1200.9,0,Monsoon,152,1982.44,17
2024-01-27 22:55:43,2023-01-26,Zara,P00014,Clothing,Kurta,North India,Female,1258.68,18.5,963.04,1,Winter,40,1183.9,20
2021-09-27 09:36:19,2022-12-01,Decathlon,P00258,Footwear,Shoes,South India,Male,9343.05,20.7,521.56,0,Winter,160,9470.65,12
2022-01-13 13:48:34,2023-09-21,Levi's,P00189,Clothing,T-Shirts,West India,Female,1035.62,11.4,1042.45,0,Monsoon,188,974.74,16
2022-05-29 10:25:25,2023-06-03,Uniqlo,P00239,Clothing,T-Shirts,East India,Female,1054.08,10.7,712.49,0,Summer,48,976.24,31
2023-12-19 14:09:15,2022-05-17,Croma,P00334,Electronics,Smartwatch,West India,Male,5913.6,2.9,267.97,0,Summer,58,6321.95,6
2022-08-16 05:37:56,2023-11-19,Reliance Digital,P00304,Electronics,Smartphone,East India,Male,54640.66,16.4,199.9,0,Festive,66,57087.43,6
2023-01-22 09:02:46,2023-05-13,Nike,P00091,Clothing,Jackets,East India,Female,2751.7,25.0,1057.01,0,Summer,161,2865.84,11
2023-12-18 19:46:55,2023-12-28,Levi's,P00184,Clothing,T-Shirts,West India,Female,1242.54,17.0,16.95,0,Winter,123,1328.89,11
2023-12-29 15:44:35,2023-04-22,Zara,P00017,Clothing,T-Shirts,North India,Female,675.0,29.1,305.84,1,Summer,270,706.4,37
2021-09-23 02:17:00,2023-08-17,Zara,P00012,Clothing,T-Shirts,East India,Female,1379.2,9.2,443.8,0,Monsoon,117,1412.84,12
2022-08-30 05:09:25,2022-08-11,Puma,P00166,Clothing,Kurta,East India,Female,2547.11,7.1,579.81,0,Monsoon,276,2649.01,18
2020-05-22 00:47:26,2023-01-07,Adidas,P00146,Clothing,Accessories,West India,Female,370.81,5.4,539.62,0,Winter,192,344.84,13
2021-03-29 08:47:10,2023-02-06,Max Fashion,P00282,Clothing,Saree,South India,Female,4440.3,8.7,86.09,0,Winter,310,4577.37,19
2022-03-21 04:43:37,2023-03-19,H&M,P00037,Clothing,Accessories,North India,Female,1076.95,5.0,1264.12,0,Summer,256,1119.58,12
2022-07-06 03:07:56,2023-05-05,Reliance Trends,P00070,Clothing,Saree,West India,Female,9086.81,2.8,990.87,0,Summer,93,9004.58,23
2021-09-01 13:07:11,2023-09-07,Puma,P00169,Clothing,Accessories,South India,Female,376.36,3.2,176.32,0,Monsoon,82,374.64,15
2021-12-15 15:25:54,2022-09-30,Croma,P00335,Electronics,Headphones,East India,Male,1945.04,16.9,1178.43,0,Monsoon,8,1994.12,8
2024-11-05 06:35:07,2023-06-10,Puma,P00170,Footwear,Sandals,West India,Male,2969.21,7.6,332.71,0,Summer,155,3197.93,17
2024-03-31 06:37:00,2022-06-08,Decathlon,P00253,Footwear,Shoes,South India,Male,10118.72,8.0,682.42,0,Summer,24,9580.23,11
2022-03-10 11:40:24,2022-06-01,Croma,P00346,Electronics,Smartwatch,East India,Male,24118.46,22.7,231.62,0,Summer,59,23807.51,6
2024-03-04 05:27:28,2023-09-12,Max Fashion,P00297,Clothing,Kurta,West India,Female,2699.36,6.5,182.82,0,Monsoon,298,2620.68,13
2021-06-06 16:24:35,2022-07-07,Adidas,P00142,Clothing,Accessories,West India,Female,960.9,10.5,684.85,0,Monsoon,251,921.34,13
2021-06-09 21:21:59,2022-04-08,Max Fashion,P00273,Clothing,T-Shirts,East India,Female,1281.85,13.9,235.51,0,Summer,288,1318.76,20
2024-08-25 01:26:52,2022-05-11,Uniqlo,P00225,Clothing,Accessories,South India,Female,1115.43,15.5,703.87,0,Summer,73,1178.12,19
2021-07-25 19:35:46,2022-06-20,Levi's,P00183,Clothing,T-Shirts,West India,Female,1391.61,11.8,212.72,0,Summer,279,1401.58,25
2024-06-15 20:07:38,2022-07-02,Uniqlo,P00221,Clothing,Accessories,North India,Female,2067.96,12.0,1299.26,0,Monsoon,70,1931.71,14
2020-08-18 22:28:37,2022-12-30,H&M,P00053,Clothing,Jackets,North India,Female,10182.56,4.3,1756.12,0,Winter,153,9740.49,26
2020-01-20 20:00:45,2022-02-08,Nike,P00118,Clothing,Jeans,North India,Female,1476.75,9.4,539.91,0,Winter,254,1373.12,13
2021-03-03 04:06:40,2023-06-11,Puma,P00159,Footwear,Sneakers,West India,Male,5165.51,17.8,801.82,0,Summer,97,4807.65,11
2020-07-30 04:03:24,2023-05-12,Adidas,P00136,Clothing,Saree,South India,Female,4012.91,8.2,993.49,0,Summer,143,3997.6,15
2020-01-29 09:38:13,2023-05-31,Reliance Trends,P00077,Clothing,T-Shirts,South India,Female,1283.25,6.8,119.32,0,Summer,41,1270.34,18
2024-04-20 06:10:46,2022-12-15,Croma,P00336,Electronics,Smartphone,South India,Male,11912.59,13.4,1386.06,0,Winter,28,12600.51,14
2023-03-05 11:51:39,2023-02-01,H&M,P00045,Clothing,Jeans,West India,Female,1545.83,9.2,629.74,0,Winter,136,1583.1,19
2024-02-10 06:18:47,2023-12-23,Zara,P00018,Footwear,Sneakers,North India,Male,8977.61,14.1,1787.16,0,Winter,126,9629.6,15
2020-02-18 21:02:44,2022-06-10,Levi's,P00205,Clothing,Jeans,West India,Female,2561.13,23.3,1728.38,0,Summer,72,2488.9,20
2024-07-11 12:38:20,2022-01-16,Reliance Digital,P00324,Electronics,Headphones,North India,Male,6557.67,3.0,1117.23,0,Winter,54,6963.85,7
2020-02-06 19:40:21,2023-05-08,Reliance Trends,P00083,Clothing,Jeans,West India,Female,1790.41,8.0,788.45,0,Summer,122,1688.98,12
2024-07-02 20:14:26,2023-03-02,H&M,P00050,Clothing,Jeans,North India,Female,1587.24,10.0,190.53,0,Summer,142,1557.24,9
2024-07-22 11:31:41,2022-04-18,Max Fashion,P00281,Clothing,Jeans,East India,Female,3271.97,3.1,502.13,0,Summer,245,3291.88,11
2020-02-23 06:14:40,2023-03-26,Puma,P00166,Clothing,Kurta,East India,Female,2708.19,7.4,655.56,0,Summer,166,2698.86,20
2021-07-10 23:06:17,2022-11-07,Decathlon,P00243,Clothing,T-Shirts,West India,Female,1427.92,34.3,903.63,0,Festive,331,1500.51,18
2020-10-26 05:41:02,2022-06-19,Puma,P00164,Clothing,Kurta,North India,Female,1785.94,11.9,899.46,0,Summer,160,1764.98,17
2022-01-18 15:56:19,2023-06-30,Reliance Digital,P00324,Electronics,Headphones,South India,Male,6688.02,3.8,1183.67,0,Summer,28,6645.71,6
2024-06-23 15:24:13,2023-02-18,H&M,P00056,Clothing,Jeans,South India,Female,3314.14,3.3,995.13,0,Winter,298,3270.78,13
2023-01-06 05:02:38,2022-09-08,H&M,P00039,Clothing,Jackets,East India,Female,8088.18,9.2,260.12,0,Monsoon,192,8304.83,7
2023-05-18 02:44:32,2022-05-21,Reliance Digital,P00319,Electronics,Headphones,East India,Male,4069.08,2.4,190.28,0,Summer,56,3982.83,6
2023-03-05 00:44:30,2022-10-01,Adidas,P00128,Clothing,Jackets,North India,Female,9737.54,25.2,1100.37,0,Festive,60,10030.73,24
2023-11-27 01:21:09,2023-02-20,Adidas,P00122,Clothing,Jeans,West India,Female,3391.23,13.1,1258.19,0,Winter,121,3304.87,12
2021-12-02 17:08:15,2023-08-31,Decathlon,P00247,Clothing,Kurta,South India,Female,1743.68,6.6,926.66,0,Monsoon,253,1672.84,16
2020-09-07 11:13:59,2022-02-08,Levi's,P00186,Clothing,Accessories,East India,Female,2061.78,9.1,462.29,0,Winter,196,2204.59,12
2020-10-17 11:54:10,2022-01-29,Levi's,P00208,Clothing,Jeans,North India,Female,2620.55,9.9,613.01,0,Winter,157,2757.86,15
2023-03-24 07:58:31,2023-04-22,Reliance Digital,P00315,Electronics,Headphones,West India,Male,15403.9,34.8,417.2,1,Summer,39,14923.46,10
2024-09-13 04:24:23,2022-11-14,Reliance Digital,P00304,Electronics,Smartphone,West India,Male,55969.14,24.3,1176.27,0,Festive,62,58362.47,12
2020-06-23 08:13:58,2022-09-02,Uniqlo,P00239,Clothing,T-Shirts,West India,Female,1153.0,11.1,676.98,0,Monsoon,188,1191.17,17
2021-06-16 11:17:08,2023-11-28,Uniqlo,P00215,Clothing,Kurta,North India,Female,2308.8,36.4,511.35,0,Festive,304,2124.92,28
2024-04-02 00:08:34,2022-09-29,Max Fashion,P00292,Footwear,Sneakers,North India,Male,1991.4,1.2,800.53,0,Monsoon,82,1847.43,8
2022-10-26 05:19:39,2023-03-16,Uniqlo,P00224,Clothing,Kurta,West India,Female,1552.14,7.1,814.83,0,Summer,78,1571.69,19
2024-06-28 22:24:10,2022-08-27,Reliance Trends,P00088,Footwear,Shoes,North India,Male,8708.65,12.5,814.51,0,Monsoon,180,8745.91,11
2021-12-14 20:37:55,2023-01-12,Zara,P00025,Clothing,T-Shirts,North India,Female,856.45,13.4,747.12,0,Winter,154,850.28,15
2024-10-26 22:29:20,2022-09-23,Uniqlo,P00220,Clothing,Accessories,South India,Female,2398.73,1.6,729.18,0,Monsoon,67,2586.07,15
2022-04-22 06:18:44,2022-12-25,Max Fashion,P00275,Footwear,Sandals,West India,Male,2942.5,33.6,744.48,1,Winter,216,2892.82,9
2020-08-18 23:47:35,2022-12-06,Adidas,P00135,Clothing,Kurta,North India,Female,3100.14,3.2,191.76,0,Winter,291,2931.41,10
2024-08-14 03:18:13,2023-01-24,Uniqlo,P00233,Clothing,Jeans,East India,Female,2466.21,7.8,471.74,0,Winter,128,2479.44,16
2021-07-11 05:38:26,2023-07-31,Reliance Trends,P00066,Clothing,Jeans,North India,Female,2384.97,10.8,739.46,0,Monsoon,117,2514.26,9
2020-02-18 15:33:07,2023-11-20,Reliance Trends,P00080,Clothing,Accessories,East India,Female,631.33,23.8,362.96,0,Festive,230,680.57,26
2024-12-28 20:35:05,2022-01-03,Decathlon,P00255,Clothing,Saree,South India,Female,3136.78,14.8,1458.44,0,Winter,328,2936.45,21
2023-05-22 11:06:13,2023-03-05,Adidas,P00125,Clothing,Saree,South India,Female,3707.43,12.2,353.21,0,Summer,258,3436.04,13
2022-07-18 19:42:08,2022-05-22,Adidas,P00146,Clothing,Accessories,North India,Female,377.6,20.2,894.58,0,Summer,198,407.56,13
2024-10-18 03:46:17,2023-01-11,Nike,P00103,Footwear,Sandals,South India,Male,1958.45,13.5,716.88,0,Winter,79,1877.46,10
2024-10-26 15:54:36,2023-11-01,Max Fashion,P00277,Footwear,Sneakers,South India,Male,11628.79,18.7,499.96,0,Festive,105,11018.21,11
2024-08-06 11:15:23,2022-11-20,Adidas,P00124,Footwear,Shoes,West India,Male,2285.06,23.7,245.74,0,Festive,112,2450.48,22
2023-04-07 13:38:53,2022-05-26,Decathlon,P00267,Clothing,Jackets,East India,Female,7817.39,9.4,410.91,0,Summer,112,7429.3,13
2020-08-31 15:59:32,2022-10-20,Max Fashion,P00278,Clothing,Saree,South India,Female,7314.57,15.1,753.99,0,Festive,211,6872.16,21
2020-06-15 19:53:46,2023-10-27,Nike,P00111,Footwear,Shoes,East India,Male,3781.8,11.6,816.2,0,Festive,118,3485.41,13
2023-09-19 23:39:44,2023-03-08,Reliance Digital,P00313,Electronics,Smartphone,North India,Male,10227.84,18.7,1170.34,1,Summer,44,9982.42,6
2020-08-24 04:19:53,2023-12-06,Reliance Trends,P00089,Footwear,Sandals,South India,Male,4817.92,24.9,412.01,0,Winter,129,4487.14,8
2023-05-17 12:19:22,2023-08-08,Puma,P00158,Footwear,Sandals,East India,Male,3688.88,21.4,763.93,0,Monsoon,25,3838.97,5
2020-04-02 01:02:57,2023-02-03,Uniqlo,P00216,Clothing,Kurta,East India,Female,1205.79,18.1,455.38,0,Winter,351,1129.94,11
2023-10-31 19:27:26,2022-12-10,Reliance Digital,P00301,Electronics,Headphones,East India,Male,2162.34,12.2,1513.71,0,Winter,40,2001.16,6
2021-12-09 19:13:52,2022-05-20,H&M,P00036,Clothing,Jeans,West India,Female,2761.08,6.0,502.82,0,Summer,154,2669.41,15
2024-09-14 05:28:52,2022-07-06,Reliance Trends,P00087,Footwear,Sandals,East India,Male,3707.74,11.4,709.57,0,Monsoon,47,3980.57,12
2023-09-03 16:55:00,2022-03-02,Nike,P00118,Clothing,Jeans,West India,Female,1472.29,16.8,558.16,0,Summer,88,1445.1,19
2024-12-25 06:00:55,2023-01-15,Croma,P00328,Electronics,Headphones,South India,Male,11868.65,10.6,363.73,0,Winter,16,12808.88,4
2020-09-23 05:48:59,2023-12-11,Levi's,P00182,Clothing,Jeans,West India,Female,1241.9,8.3,264.75,0,Winter,246,1173.21,16
2022-02-04 16:37:39,2023-03-16,Reliance Trends,P00068,Footwear,Sneakers,East India,Male,13034.53,16.8,374.44,0,Summer,180,13492.51,13
2020-09-11 21:11:51,2022-11-15,Puma,P00159,Footwear,Sneakers,North India,Male,4336.2,15.6,550.97,0,Festive,86,4086.05,16
2021-04-24 03:32:54,2022-10-29,Max Fashion,P00285,Clothing,Kurta,East India,Female,1850.73,26.9,992.6,0,Festive,73,1808.98,34
2021-04-24 07:43:06,2022-12-10,Puma,P00164,Clothing,Kurta,West India,Female,1989.63,13.4,931.27,0,Winter,166,1882.01,14
2022-09-10 21:14:25,2022-01-11,Reliance Trends,P00073,Clothing,Jackets,West India,Female,2165.71,18.2,122.83,0,Winter,115,2323.16,20
2020-11-27 01:00:45,2022-03-03,Nike,P00119,Footwear,Sneakers,East India,Male,14605.77,30.2,528.07,0,Summer,127,14798.04,14
2020-01-17 03:23:01,2022-08-14,Croma,P00341,Electronics,Smartphone,North India,Male,43980.61,9.7,337.92,0,Monsoon,38,40940.24,8
2023-10-13 17:54:35,2022-06-02,Levi's,P00195,Clothing,Saree,East India,Female,4445.44,9.7,373.71,0,Summer,221,4483.85,19
2022-04-18 03:14:38,2023-12-12,Reliance Trends,P00089,Footwear,Sandals,East India,Male,4435.3,17.1,324.06,0,Winter,208,4495.84,7
2021-02-15 16:26:18,2023-07-18,Croma,P00345,Electronics,Laptop,North India,Male,87625.23,9.0,744.66,0,Monsoon,5,93202.28,3
2021-08-05 04:56:39,2023-07-25,Reliance Trends,P00076,Clothing,Accessories,North India,Female,2074.55,13.6,320.55,0,Monsoon,174,2032.52,20
2023-10-26 12:12:37,2023-08-07,Uniqlo,P00221,Clothing,Accessories,West India,Female,2003.84,12.6,207.18,0,Monsoon,32,1870.58,13
2020-11-16 22:04:44,2023-10-22,Adidas,P00139,Footwear,Sneakers,West India,Male,6476.07,22.7,751.4,0,Festive,30,6460.77,13
2020-10-05 10:27:54,2023-07-29,Decathlon,P00241,Footwear,Sneakers,North India,Male,14957.17,7.7,800.13,0,Monsoon,176,13829.37,8
2024-09-17 21:37:26,2022-11-06,Puma,P00154,Clothing,Jeans,East India,Female,2107.68,36.7,110.28,0,Festive,226,1987.23,19
2022-10-04 23:16:42,2022-08-31,H&M,P00053,Clothing,Jackets,North India,Female,9893.58,9.9,435.52,0,Monsoon,77,9170.49,16
2020-02-08 08:10:59,2023-05-08,Adidas,P00142,Clothing,Accessories,West India,Female,933.56,6.5,276.5,0,Summer,62,1002.77,16
2023-07-09 15:54:54,2023-01-01,Reliance Digital,P00320,Electronics,Smartphone,East India,Male,23517.92,22.5,146.02,1,Winter,24,25217.4,7
2020-09-20 03:39:12,2022-11-26,H&M,P00031,Clothing,Kurta,West India,Female,2295.77,29.8,273.65,0,Festive,328,2268.27,20
2024-11-12 00:27:38,2022-04-17,Uniqlo,P00223,Clothing,T-Shirts,South India,Female,481.65,15.9,986.93,0,Summer,162,472.81,21
2023-03-28 21:26:15,2022-08-14,Max Fashion,P00292,Footwear,Sneakers,South India,Male,1872.54,6.9,1019.85,0,Monsoon,112,1936.48,10
2021-03-07 08:39:55,2022-08-06,Decathlon,P00266,Clothing,Kurta,South India,Female,2232.28,14.6,573.48,0,Monsoon,230,2196.26,19
2022-07-24 13:58:28,2023-05-21,Max Fashion,P00282,Clothing,Saree,East India,Female,4670.72,15.1,145.85,0,Summer,299,4432.53,15
2024-03-12 01:59:10,2022-09-16,Max Fashion,P00276,Footwear,Sneakers,East India,Male,7492.77,20.2,923.41,0,Monsoon,39,7750.75,5
2020-07-15 13:32:27,2023-06-01,H&M,P00044,Footwear,Shoes,South India,Male,10241.39,9.3,669.32,0,Summer,62,10263.19,11
2023-09-12 11:48:43,2022-02-23,Reliance Trends,P00062,Clothing,Accessories,South India,Female,1034.21,11.7,938.82,0,Winter,270,995.72,15
2023-08-01 07:39:58,2022-02-16,Levi's,P00201,Clothing,Accessories,East India,Female,1858.6,5.4,570.45,0,Winter,50,1714.38,13
2024-02-13 10:54:13,2023-12-28,Croma,P00335,Electronics,Headphones,East India,Male,1798.08,16.2,98.65,0,Winter,58,1900.06,9
2023-01-26 23:25:31,2023-11-20,Zara,P00009,Clothing,Jeans,North India,Female,2437.92,25.0,644.03,0,Festive,238,2393.88,17
2022-02-05 03:05:16,2023-06-05,Reliance Trends,P00071,Footwear,Sandals,East India,Male,4097.78,10.4,285.74,0,Summer,123,4236.04,12
2021-08-30 13:07:56,2022-04-09,Reliance Trends,P00090,Clothing,Saree,West India,Female,5224.78,16.5,127.68,0,Summer,178,5422.75,22
2020-11-28 08:26:17,2022-01-20,Zara,P00024,Clothing,Jackets,West India,Female,5310.98,14.1,347.05,0,Winter,166,5679.73,36
2022-08-04 12:56:49,2023-07-27,Adidas,P00140,Footwear,Sneakers,South India,Male,15313.03,10.8,606.72,0,Monsoon,103,16241.89,6
2023-05-14 08:55:57,2023-05-05,Reliance Digital,P00316,Electronics,Headphones,North India,Male,15328.1,5.7,315.85,0,Summer,52,15437.05,7
2023-03-26 06:38:53,2023-02-23,Croma,P00340,Electronics,Smartphone,East India,Male,15835.28,18.1,1310.39,0,Winter,22,14761.05,7
2023-09-29 17:24:00,2023-11-21,Reliance Trends,P00078,Clothing,Kurta,East India,Female,915.14,10.8,973.88,0,Festive,187,925.46,21
2023-08-30 21:04:20,2022-03-03,Uniqlo,P00214,Clothing,Kurta,East India,Female,1173.9,1.9,530.67,0,Summer,182,1161.82,18
2022-07-22 10:04:42,2022-05-25,Zara,P00016,Footwear,Sneakers,South India,Male,4151.28,23.6,275.56,0,Summer,139,4088.21,12
2021-09-16 00:34:20,2022-08-04,Zara,P00029,Clothing,Jackets,East India,Female,6324.99,22.6,817.29,0,Monsoon,80,6365.33,14
2022-09-03 03:12:12,2022-01-03,Max Fashion,P00291,Footwear,Shoes,West India,Male,1408.8,6.6,554.34,0,Winter,142,1341.23,18
2023-05-22 06:53:43,2022-06-09,H&M,P00043,Clothing,Jeans,South India,Female,1164.01,15.9,420.54,0,Summer,208,1187.45,18
2022-06-24 11:56:57,2022-04-30,H&M,P00053,Clothing,Jackets,East India,Female,8953.1,1.4,272.21,0,Summer,185,8733.38,8
2024-11-24 04:40:17,2022-03-30,Max Fashion,P00276,Footwear,Sneakers,West India,Male,8015.68,9.2,749.61,0,Summer,54,7461.15,11
2022-10-09 11:50:21,2022-11-25,Uniqlo,P00232,Clothing,Kurta,South India,Female,1891.88,27.2,1188.3,0,Festive,205,2005.8,26
2022-05-20 20:41:37,2023-08-03,Uniqlo,P00212,Clothing,Kurta,West India,Female,2297.37,6.4,473.66,0,Monsoon,115,2427.83,15
2023-02-08 01:31:53,2022-12-23,Zara,P00008,Footwear,Sneakers,West India,Male,11955.92,1.7,225.45,0,Winter,196,11782.37,8
2024-10-17 19:44:29,2023-09-02,Adidas,P00122,Clothing,Jeans,North India,Female,2958.12,6.8,428.78,0,Monsoon,237,2812.63,17
2024-08-22 05:03:13,2022-09-24,H&M,P00042,Footwear,Sneakers,South India,Male,8113.16,18.9,622.37,0,Monsoon,138,8153.49,15
2024-09-05 02:21:58,2023-09-09,Croma,P00333,Electronics,Headphones,South India,Male,1309.42,9.4,656.01,0,Monsoon,40,1223.59,5
2023-12-05 05:02:51,2022-11-19,Uniqlo,P00233,Clothing,Jeans,North India,Female,2565.65,10.1,440.03,0,Festive,223,2669.83,10
2023-09-24 05:34:15,2023-09-27,Reliance Trends,P00070,Clothing,Saree,South India,Female,10469.34,17.3,392.08,0,Monsoon,238,11230.39,15
2020-08-02 20:50:38,2023-06-25,Zara,P00016,Footwear,Sneakers,East India,Male,3899.39,10.4,251.64,0,Summer,37,4184.98,11
2024-03-31 06:44:46,2023-10-11,Reliance Trends,P00069,Clothing,Kurta,West India,Female,786.53,13.2,588.6,0,Festive,282,831.83,23
2022-07-29 20:50:19,2022-07-14,H&M,P00053,Clothing,Jackets,South India,Female,10010.31,6.4,403.84,0,Monsoon,273,9213.41,11
2022-02-24 01:18:43,2022-11-28,Puma,P00173,Clothing,Jeans,South India,Female,2396.39,32.1,1033.09,0,Festive,78,2577.43,22
2023-08-07 14:42:25,2022-06-19,Decathlon,P00262,Footwear,Shoes,South India,Male,12042.95,15.6,116.64,0,Summer,41,11710.55,12
2020-08-17 19:14:24,2023-06-05,Max Fashion,P00289,Clothing,T-Shirts,West India,Female,668.09,21.0,597.16,0,Summer,229,701.94,23
2024-01-28 22:19:44,2023-04-08,Zara,P00015,Clothing,Kurta,West India,Female,1142.2,12.6,316.04,0,Summer,142,1051.21,18
2024-07-18 05:19:16,2022-02-09,Decathlon,P00270,Footwear,Sneakers,West India,Male,5853.65,9.6,1223.83,0,Winter,85,5835.04,12
2024-08-16 01:07:28,2023-06-21,Puma,P00167,Clothing,Jackets,West India,Female,4591.32,9.6,658.01,0,Summer,169,4319.97,8
2023-01-22 00:27:42,2022-09-18,Reliance Trends,P00063,Clothing,Accessories,North India,Female,2668.36,11.4,77.96,0,Monsoon,196,2633.5,16
2020-12-05 19:10:31,2023-01-30,Decathlon,P00261,Clothing,Jackets,North India,Female,7397.61,19.2,437.65,0,Winter,190,7070.44,26
2023-01-07 23:22:34,2022-08-14,Adidas,P00121,Clothing,Accessories,South India,Female,2275.08,9.7,1292.76,0,Monsoon,119,2362.76,22
2020-05-17 15:00:02,2022-05-04,Croma,P00346,Electronics,Smartwatch,South India,Male,23417.9,21.9,921.95,0,Summer,18,24349.04,8
2022-10-27 05:38:31,2022-02-07,Uniqlo,P00240,Clothing,Kurta,West India,Female,1068.06,15.9,891.79,0,Winter,210,1033.77,13
2020-11-25 03:47:55,2022-11-24,Nike,P00107,Clothing,Saree,West India,Female,5272.97,26.1,212.37,0,Festive,103,5098.32,23
2020-11-02 08:38:16,2022-09-08,Puma,P00180,Clothing,Kurta,North India,Female,1112.66,17.8,64.07,0,Monsoon,119,1047.18,12
2021-11-20 17:36:01,2022-06-25,Zara,P00016,Footwear,Sneakers,East India,Male,4159.08,17.2,330.49,0,Summer,187,4168.04,12
2023-10-16 23:39:29,2023-08-25,Reliance Digital,P00309,Electronics,Laptop,South India,Male,139416.1,10.0,1002.32,0,Monsoon,6,135416.73,6
2023-04-30 05:04:38,2023-03-30,Uniqlo,P00215,Clothing,Kurta,East India,Female,2527.67,9.2,564.38,0,Summer,205,2359.65,22
2024-04-03 21:26:01,2022-02-06,Reliance Trends,P00077,Clothing,T-Shirts,West India,Female,1150.39,14.3,595.82,0,Winter,307,1167.89,12
2022-12-07 18:37:57,2022-11-12,Uniqlo,P00225,Clothing,Accessories,South India,Female,1054.31,33.7,288.63,0,Festive,274,977.41,22
2024-02-08 22:01:17,2023-11-19,Nike,P00093,Clothing,Kurta,North India,Female,2477.74,26.9,360.44,0,Festive,192,2437.34,22
2022-07-06 21:01:23,2023-08-16,Levi's,P00181,Clothing,Jackets,North India,Female,5186.6,14.4,349.33,0,Monsoon,79,5126.97,8
2020-09-23 17:47:52,2022-04-24,Puma,P00174,Clothing,Kurta,West India,Female,1107.13,6.2,360.69,0,Summer,205,1074.68,14
2021-03-16 04:04:00,2022-02-09,Uniqlo,P00219,Clothing,Accessories,North India,Female,2198.77,4.1,1384.4,0,Winter,55,2078.01,17
2022-08-27 00:13:47,2022-10-28,Adidas,P00143,Footwear,Sandals,East India,Male,2916.32,10.9,1212.14,0,Festive,122,2738.89,12
2023-11-15 16:03:42,2022-08-12,Reliance Digital,P00315,Electronics,Headphones,East India,Male,17601.43,5.8,200.74,0,Monsoon,15,17220.93,5
2024-06-07 01:08:16,2022-11-14,Max Fashion,P00282,Clothing,Saree,South India,Female,4163.05,16.1,475.11,0,Festive,67,4453.68,40
2022-12-18 03:09:08,2022-12-15,Decathlon,P00259,Clothing,Jackets,West India,Female,6676.73,8.7,954.11,0,Winter,344,6633.39,13
2020-10-30 07:18:03,2022-04-25,H&M,P00047,Clothing,Jackets,West India,Female,4807.6,5.2,577.31,0,Summer,264,4980.22,8
2023-11-06 16:54:29,2023-11-29,Zara,P00005,Clothing,Kurta,West India,Female,1162.28,30.5,225.02,0,Festive,160,1099.68,31
2020-07-27 16:52:55,2022-11-19,Reliance Trends,P00062,Clothing,Accessories,East India,Female,1119.59,15.0,1389.39,0,Festive,177,1068.18,30
2020-05-18 19:48:35,2023-07-22,Reliance Trends,P00084,Clothing,Kurta,East India,Female,818.9,13.2,1036.19,0,Monsoon,174,817.31,14
2020-03-11 04:04:04,2022-02-09,Adidas,P00133,Clothing,Jackets,North India,Female,3183.11,3.2,612.79,0,Winter,82,3391.25,32
2020-12-05 18:40:20,2022-02-09,Croma,P00336,Electronics,Smartphone,East India,Male,10237.26,3.6,509.89,0,Winter,45,9742.42,8
2022-01-27 19:28:03,2022-10-16,Reliance Trends,P00063,Clothing,Accessories,South India,Female,2449.77,19.6,250.67,0,Festive,75,2579.63,17
2024-09-10 17:24:51,2022-09-19,Max Fashion,P00281,Clothing,Jeans,South India,Female,2998.57,8.7,456.53,0,Monsoon,126,2905.53,16
2022-10-25 08:22:39,2022-08-04,H&M,P00044,Footwear,Shoes,South India,Male,10175.88,4.9,377.03,0,Monsoon,129,10535.89,7
2023-12-06 13:15:18,2022-05-27,Puma,P00153,Footwear,Sandals,West India,Male,1117.22,12.4,892.64,0,Summer,176,1181.57,13
2023-06-12 10:31:32,2022-12-02,Decathlon,P00270,Footwear,Sneakers,South India,Male,4944.83,4.0,506.73,0,Winter,220,5229.61,11
2021-08-02 02:00:58,2022-06-17,Croma,P00342,Electronics,Headphones,South India,Male,10243.2,5.7,2238.53,0,Summer,46,9646.67,6
2023-05-14 00:45:37,2022-04-02,Puma,P00171,Footwear,Sneakers,West India,Male,10793.77,16.9,895.19,0,Summer,35,11228.93,12
2021-09-05 01:34:34,2022-12-19,Puma,P00156,Clothing,Saree,North India,Female,3522.92,15.0,310.98,0,Winter,306,3497.27,15
2023-08-27 13:46:53,2023-07-25,Max Fashion,P00275,Footwear,Sandals,West India,Male,2638.44,5.5,814.4,0,Monsoon,93,2835.15,10
2020-01-14 19:49:08,2023-07-25,Zara,P00020,Footwear,Sneakers,West India,Male,5335.81,9.0,175.78,0,Monsoon,51,5401.83,10
2021-10-01 08:24:11,2023-11-12,Uniqlo,P00214,Clothing,Kurta,South India,Female,1186.57,39.5,1055.18,1,Festive,171,1196.54,37
2020-07-13 09:05:28,2022-12-29,Reliance Trends,P00079,Clothing,T-Shirts,East India,Female,809.98,14.7,680.59,0,Winter,250,824.0,9
2024-07-26 01:20:46,2023-07-11,Adidas,P00139,Footwear,Sneakers,North India,Male,6958.49,4.6,449.41,0,Monsoon,178,6471.31,7
